Schedule K Code,Foreign Port Name,Country Code, ISO Code,Country Name,Update,Latitude,Longitude,Official Port Name/Alias
01520,"Hamilton, ONT",1220,,Canada,,43.25,-79.85,Official
01527,"Clarkson, ONT",1220,,Canada,,43.5,-79.6,Official
01528,"Britt, ONT",1220,,Canada,,45.7833,-80.6333,Official
01530,"Lakeview, ONT",1220,,Canada,,43.5667,-79.55,Alias
01530,"Mississauga, ONT",1220,,Canada,,43.5667,-79.55,Alias
01530,"Port Credit, ONT",1220,,Canada,,43.5667,-79.55,Official
01535,"Toronto, ONT",1220,,Canada,,43.61667,-79.38333,Official
01652,"Picton, ONT",1220,,Canada,,44.01667,-77.13333,Official
01653,"Bath, ONT",1220,,Canada,,44.18333,-76.76667,Official
01670,"Kingston, ONT",1220,,Canada,,44.23333,-76.5,Official
01690,"Saint Catharines, ONT",1220,,Canada,,43.18333,-79.28333,Alias
01690,"St. Catharines, ONT",1220,,Canada,,43.18333,-79.28333,Official
01694,"Brockville, ONT",1220,,Canada,,44.59828,-75.68043,Official
01696,"Morrisburg, ONT",1220,,Canada,Change,44.87,-75.2735,Official
01697,"Rocky Point, ONT",1220,,Canada,Latitude/Longitude Update,48.385298,-86.582198,Official
01700,"Port Johnstown, ONT",1220,,Canada,,44.7,-75.51667,Alias
01700,"Prescott, ONT",1220,,Canada,,44.7,-75.51667,Official
01705,"Cardinal, ONT",1220,,Canada,,44.78333,-75.38333,Official
01784,"Cornwall, ONT",1220,,Canada,,45.01667,-74.73333,Official
01806,"Beauharnois, QUE",1220,,Canada,Change,45.31667,-73.883333,Official
01807,"Tracy, QUE",1220,,Canada,Latitude/Longitude Update,45.996679,-73.176618,Official
01822,"Montreal, QUE",1220,,Canada,,45.51667,-73.55,Official
01823,"Pointe aux Trembles, ONT",1220,,Canada,,45.65,-73.5,Official
01832,"Levis, QUE",1220,,Canada,,46.8,-71.1833,Official
02566,"Port Stanley, ONT",1220,,Canada,,42.66667,-81.2,Official
02641,"Cayuga, ONT",1220,,Canada,,42.88333,-79.25,Alias
02641,"Port Colborne, ONT",1220,,Canada,,42.88333,-79.25,Official
02643,"Rockport, ONT",1220,,Canada,,44.38333,-75.933333,Official
02645,"Dunnville, ONT",1220,,Canada,,43,-79.25,Alias
02645,"Welland, ONT",1220,,Canada,,43,-79.25,Official
02649,"Thorold, ONT",1220,,Canada,,43.08333,-79.16667,Official
03504,"Amherstburg, ONT",1220,,Canada,,42.1,-83.1,Official
03506,"Kingsville, ONT",1220,,Canada,,42.01667,-82.73333,Official
03507,"Pelee Island, ONT",1220,,Canada,,41.81667,-82.666667,Alias
03507,"Scudder, ONT",1220,,Canada,,41.815208,-82.656304,Official
03508,"Leamington, ONT",1220,,Canada,,42.03333,-82.6,Official
03510,"Ojibway, ONT",1220,,Canada,,42.269121,-83.083945,Official
03512,"Windsor, ONT",1220,,Canada,,42.32464,-82.97231,Official
05512,"Sombra, ONT",1220,,Canada,,42.71667,-82.48333,Official
05515,"Courtright, ONT",1220,,Canada,,42.81667,-82.46667,Alias
05515,"Lambton, ONT",1220,,Canada,,42.81667,-82.46667,Alias
05515,"Lampton, ONT",1220,,Canada,,42.81667,-82.46667,Official
05517,"Corunna, ONT",1220,,Canada,,42.885244,-82.457697,Official
05520,"Sarnia, ONT",1220,,Canada,,42.98333,-82.41667,Official
06533,"Goderich, ONT",1220,,Canada,,43.75,-81.73333,Official
06645,"Nanticoke, ONT",1220,,Canada,,42.784,-80.159,Official
06682,"Victoria Harbour, ONT",1220,,Canada,Change,44.75,-79.816667,Official
06695,"Depot Harbor, ONT",1220,,Canada,,45.31667,-80.1,Official
06697,"Parry Sound, ONT",1220,,Canada,,45.33333,-80.03333,Official
06748,"Little Current, ONT",1220,,Canada,,45.967,-81.9167,Official
06766,"Meldrum Bay, ONT",1220,,Canada,Change,45.93333,-83.11667,Official
06767,"Serpent Harbor, ONT",1220,,Canada,,46.2,-82.656,Alias
06767,"Spragge, ONT",1220,,Canada,,46.2,-82.656,Official
06768,"Owen Sound, ONT",1220,,Canada,,44.58333,-80.93333,Official
06770,"Oakville, ONT",1220,,Canada,,43.43333,-79.66667,Official
07238,"Ottawa, ONT",1220,,Canada,,45.42737,-75.70659,Official
08525,"Algoma, ONT",1220,,Canada,,46.51667,-84.35,Alias
08525,"Sault Ste. Marie, ONT",1220,,Canada,,46.51667,-84.35,Official
08525,"Soo, ONT",1220,,Canada,,46.51667,-84.35,Alias
08526,"Bruce Mines, ONT",1220,,Canada,,46.28333,-83.783333,Official
08527,"Thessalon, ONT",1220,,Canada,,46.917,-55.4,Official
08528,"Fisher Harbour, ONT",1220,,Canada,,45.9833,-81.7333,Official
08530,"Mitchell Bay, ONT",1220,,Canada,,42.471996,-82.415435,Official
09000,All Other Canada Great Lakes Region Ports,1220,,Canada,Latitude/Longitude Update,47.654915,-85.288378,Official
09000,"Bridgeburg, ONT",1220,,Canada,,42.933234,-78.913734,Alias
09000,"Grenville, ONT",1220,,Canada,Change,45.632197,-74.606472,Alias
09000,"Slate Islands, ONT",1220,,Canada,,48.705921,-86.949325,Alias
09000,"Wiarton, ONT",1220,,Canada,,44.75,-81.133333,Alias
09554,"Otter Island, ONT",1220,,Canada,,45.001321,-79.841984,Official
09555,"Michipicoten Harbor, ONT",1220,,Canada,,47.96667,-84.9,Official
09555,"Michipicoten, ONT",1220,,Canada,Change,47.96667,-84.9,Alias
09601,"Marathon, ONT",1220,,Canada,,48.75,-86.3833,Official
09602,"Fort Frances, ONT",1220,,Canada,New Schedule K Code Added,48.628625,-93.357121,Official
09605,"Walkerville, ONT",1220,,Canada,,42.328207,-83.010461,Official
09662,"Fort Williams, ONT",1220,,Canada,,48.425,-89.225,Alias
09662,"Port Arthur, ONT",1220,,Canada,,48.425,-89.225,Alias
09662,"Thunder Bay, ONT",1220,,Canada,,48.425,-89.225,Official
09663,"Port Weller, ONT",1220,,Canada,,43.229,-79.20853,Official
09665,"Bowmanville, ONT",1220,,Canada,,43.91667,-78.71667,Official
09667,"Whitefish River, ONT",1220,,Canada,,48.287753,-89.817084,Official
09669,"Heron Bay, ONT",1220,,Canada,,48.65,-86.316667,Official
09670,"Oshawa, ONT",1220,,Canada,,43.86667,-78.81667,Official
09671,"Port Whitby, ONT",1220,,Canada,,43.85,-78.933333,Alias
09671,"Whitby, ONT",1220,,Canada,,43.84883,-78.933345,Official
10100,All Other Greenland,1010,,Greenland,,,,Official
10100,Faeringehavn,1010,,Greenland,,,,Alias
10100,Frederikshaab,1010,,Greenland,,,,Alias
10100,Godhavn,1010,,Greenland,,69.23333333,-53.53333333,Alias
10100,Holsteinsborg,1010,,Greenland,,66.91666667,-53.7,Alias
10100,Ivigtut,1010,,Greenland,,61.2,-48.183333,Alias
10100,Jakobshavn,1010,,Greenland,,69.21666667,-51.1,Alias
10100,Julianchaab,1010,,Greenland,,,,Alias
10100,Julianehaab,1010,,Greenland,,,,Alias
10100,Marmorilik,1010,,Greenland,,71.13333,-51.283333,Alias
10100,Mesters Vig,1010,,Greenland,,,,Alias
10100,Mestersvig,1010,,Greenland,,,,Alias
10100,Narsarssuak,1010,,Greenland,,,,Alias
10100,Narssarssuaq,1010,,Greenland,,61.15,-45.43333333,Alias
10100,Tovkusoak,1010,,Greenland,,,,Alias
10100,Tovqussaq,1010,,Greenland,,,,Alias
10101,Thule,1010,,Greenland,,77.5,-69.1,Official
10125,Godthaab,1010,,Greenland,,64.17817,-51.70922,Official
10125,Godthab,1010,,Greenland,,64.17817,-51.70922,Alias
12200,All Other Canada Pacific Region Ports,1220,,Canada,Latitude/Longitude Update,51.408981,-128.996782,Official
12200,"Butedale, BC",1220,,Canada,,53.16667,-128.683333,Alias
12200,"Dundas Island, BC",1220,,Canada,Change,54.525356,-131.039556,Alias
12200,"Esquimalt, BC",1220,,Canada,,48.43333,-123.433333,Alias
12200,"Hartley Bay, BC",1220,,Canada,,53.416,-129.25,Alias
12200,"Hartley, BC",1220,,Canada,,53.416,-129.25,Alias
12200,"Jackson Bay, BC",1220,,Canada,,50.51667,-125.816667,Alias
12200,"Maple Bay, BC",1220,,Canada,,48.816147,-123.607786,Alias
12200,"McBride Bay, BC",1220,,Canada,Latitude/Longitude Update,49.907153,-127.829312,Alias
12200,"Nootka, BC",1220,,Canada,,49.640195,-126.890076,Alias
12200,"Porcher Island, BC",1220,,Canada,,54.1305,-130.463937,Alias
12200,"San Mateo, BC",1220,,Canada,,48.942019,-124.988472,Alias
12200,"South Pender Island, BC",1220,,Canada,,48.744309,-123.23144,Alias
12200,"Steveston, BC",1220,,Canada,,46.917,-55.4,Alias
12200,"White Rock, BC",1220,,Canada,Change,49.016668,-122.806474,Alias
12202,"Port Alberni, BC",1220,,Canada,,49.23333,-124.81667,Official
12203,"Alert Bay, BC",1220,,Canada,,50.58333,-126.933333,Official
12204,"Port Clements, BC",1220,,Canada,,53.68333,-132.183333,Official
12205,"Sooke, BC",1220,,Canada,,48.36667,-123.71667,Official
12206,"Texada, BC",1220,,Canada,,49.5,-124.5,Official
12207,"Campbell River, BC",1220,,Canada,,50.033,-125.25,Official
12208,"Howie Sound, BC",1220,,Canada,,49.68333,-123.16667,Alias
12208,"Squamish, BC",1220,,Canada,,49.68333,-123.16667,Official
12208,"Twin Creeks, BC",1220,,Canada,,49.68333,-123.16667,Alias
12209,"Ladysmith, BC",1220,,Canada,,48.98333,-123.78333,Official
12210,"Masset, BC",1220,,Canada,,54.03824,-132.14375,Official
12211,"Port Hardy, BC",1220,,Canada,,50.71667,-127.48333,Official
12212,"Woodfibre, BC",1220,,Canada,,49.66667,-123.25,Official
12213,"Cape Beale, BC",1220,,Canada,,48.780432,-125.202228,Official
12214,"Blubber Bay, BC",1220,,Canada,,49.8,-124.6167,Official
12215,"Beale Cove, BC",1220,,Canada,,49.7,-124.567,Official
12216,"Bella Coola, BC",1220,,Canada,,52.383,-126.75,Official
12217,"Jervis Inlet, BC",1220,,Canada,,49.7333,-124.25,Official
12218,"Ucuelet, BC",1220,,Canada,,48.95,-125.55,Official
12219,"Sechelt, BC",1220,,Canada,,49.47,-123.752698,Official
12229,"Chemainus, BC",1220,,Canada,,48.93333,-123.71667,Official
12231,"Cowichan Bay, BC",1220,,Canada,,48.75,-123.61667,Official
12234,"Crofton, BC",1220,,Canada,,48.86667,-123.63333,Official
12237,"Elk Falls, BC",1220,,Canada,,50.04854,-125.27593,Official
12246,"Duncan Bay, BC",1220,,Canada,,50.07398,-125.28057,Official
12261,"Fraser River, BC",1220,,Canada,,49.182198,-122.896803,Official
12275,"Gold River, BC",1220,,Canada,,49.6667,-126.1167,Official
12287,"Kitimat, BC",1220,,Canada,,54,-128.68333,Official
12406,"Nanaimo, BC",1220,,Canada,,49.16667,-123.93333,Official
12407,"Harmac, BC",1220,,Canada,,49.13333,-123.85,Official
12408,"New Westminster, BC",1220,,Canada,,49.2,-122.91667,Official
12420,"Port Edward, BC",1220,,Canada,Change,43.55,-79.58333,Official
12420,"Watson Island, BC",1220,,Canada,Change,43.55,-79.58333,Alias
12422,"Port Alice, BC",1220,,Canada,,50.38333,-127.45,Official
12426,"Port Mann, BC",1220,,Canada,,49.203487,-122.838732,Official
12428,"Port Mellon, BC",1220,,Canada,,49.51667,-123.48333,Official
12430,"Port Moody, BC",1220,,Canada,,49.28198,-122.86325,Official
12441,"Powell River, BC",1220,,Canada,,49.86667,-124.55,Official
12442,"Prince Rupert, BC",1220,,Canada,,54.31667,-130.33333,Official
12444,"Port Simpson, BC",1220,,Canada,,54.56667,-130.433333,Official
12468,"Sidney, BC",1220,,Canada,,48.65,-123.38333,Official
12475,"Stanovan, BC",1220,,Canada,,49.292325,-123.003543,Official
12478,"Stewart, BC",1220,,Canada,,55.93333,-130,Official
12482,"Tahsis, BC",1220,,Canada,,49.91667,-126.66667,Official
12488,"Whonnock, BC",1220,,Canada,Latitude/Longitude Update,49.171402,-122.466634,Official
12489,"Robert's Bank, BC",1220,,Canada,,49.033333,-123.15,Official
12490,"Mission, BC",1220,,Canada,,49.11667,-122.25,Official
12491,"Union Bay, BC",1220,,Canada,,49.586683,-124.882112,Official
12492,"Van Anda, BC",1220,,Canada,,49.7667,-124.5,Official
12493,"Gooch Island, BC",1220,,Canada,,49.28333,-123.11667,Alias
12493,"Vancouver, BC",1220,,Canada,,49.28333,-123.11667,Official
12494,"Ganges, BC",1220,,Canada,,46.21667,-63.48333,Alias
12494,"Victoria, BC",1220,,Canada,,46.21667,-63.48333,Official
12495,"Burnaby, BC",1220,,Canada,,49.29305,-122.977727,Official
12496,"Delta, BC",1220,,Canada,Change,49.065869,-123.035962,Official
12497,"Richmond, BC",1220,,Canada,,49.167143,-123.118664,Official
12498,"Oak Bay, BC",1220,,Canada,,48.424255,-123.300009,Official
13400,All Other Canada Atlantic Region Ports,1220,,Canada,Latitude/Longitude Update,44.939533,-65.863144,Official
13400,"Back Bay, NB",1220,,Canada,,45.05481,-66.86232,Alias
13400,"Bliss Harbor, NB",1220,,Canada,,45.033437,-66.836528,Alias
13400,"Bridgetown, NS",1220,,Canada,,44.839683,-65.294285,Alias
13400,"Deadmans Harbour, NB",1220,,Canada,,45.049646,-66.775173,Alias
13400,"Dipper Harbor, NB",1220,,Canada,,45.1,-66.433,Alias
13400,"Fox River, QUE",1220,,Canada,,49,-64.383333,Alias
13400,"Maces Bay, NB",1220,,Canada,,45.09226,-66.476621,Alias
13400,"Red Head, NB",1220,,Canada,,45.249408,-66.012581,Alias
13400,"Sandy Cove, NS",1220,,Canada,,44.48508,-66.089387,Alias
13400,"Spences Island, NS",1220,,Canada,,45.333,-64.7,Alias
13400,"Wilsons Beach, NB",1220,,Canada,,44.933072,-66.941522,Alias
13410,"Cacouna, QUE",1220,,Canada,,47.929467,-69.530538,Official
13420,"Digby, NS",1220,,Canada,,44.617,-65.767,Official
13420,"Port of Digby, NS",1220,,Canada,,44.621818,-65.75123,Alias
13430,"Port Maitland, NS",1220,,Canada,,42.85,-79.583333,Official
13435,"Beaver Harbour, NB",1220,,Canada,,44.883,-62.383,Official
13436,"Mulgrave, NS",1220,,Canada,,45.616,-61.383,Official
13437,"Louisburg, NS",1220,,Canada,,45.91667,-59.96667,Official
13441,"Becancour, QUE",1220,,Canada,,46.39286,-72.37942,Official
13442,"Belledune, NB",1220,,Canada,,45.9,-65.867,Official
13444,"Campbellton, NB",1220,,Canada,,47.99916,-66.695,Official
13445,"Campobello, NB",1220,,Canada,,44.883,-66.866,Alias
13445,"Chance Harbor, NB",1220,,Canada,,44.883,-66.866,Official
13450,"Blacks Harbour, NB",1220,,Canada,Change,45.05,-66.8,Official
13451,"Clarke Harbour, NS",1220,,Canada,,43.45,-65.633,Official
13451,"Clarke's Harbour, NS",1220,,Canada,,43.45,-65.633,Alias
13452,"Gold River, NS",1220,,Canada,,49.65976,-126.1221,Official
13453,"Murray Bay, QUE",1220,,Canada,,44.206983,-76.255669,Official
13454,"Richardson, NB",1220,,Canada,,49.171472,-122.470326,Official
13455,"Shelburne, NS",1220,,Canada,,43.767,-65.317,Official
13456,"Victoria, PEI",1220,,Canada,,46.21667,-63.483333,Official
13457,"Welshpool, NB",1220,,Canada,,44.889,-66.955,Official
13458,"Bathurst, NB",1220,,Canada,,47.61667,-65.65,Official
13459,"Bayside, NB",1220,,Canada,,45.133,-67.116,Official
13460,"Chatham, NB",1220,,Canada,,47.03333,-65.46667,Official
13466,"Chandler, QUE",1220,,Canada,,48.36667,-64.66667,Official
13470,"Tuktoyaktuk, NWT",1220,,Canada,,69.45,-133,Official
13473,"Chicoutimi, QUE",1220,,Canada,,48.43333,-71.06667,Official
13475,"Deer Island, NB",1220,,Canada,,44.963051,-67.007138,Official
13476,"Clarke City, QUE",1220,,Canada,,50.18541,-66.63263,Alias
13476,"Pointe Noire, QUE",1220,,Canada,,50.16667,-66.483333,Official
13481,"Baie Comeau, QUE",1220,,Canada,,49.23333,-68.13333,Alias
13481,"Comeau Bay, QUE",1220,,Canada,,49.23333,-68.13333,Official
13482,"Contrecoeur, QUE",1220,,Canada,,45.88465,-73.21998,Official
13484,"Dalhousie, NB",1220,,Canada,,48.066,-66.383,Official
13485,"Dartmouth, NS",1220,,Canada,,44.6667,-63.5667,Official
13493,"Donnacona, QUE",1220,,Canada,,46.666667,-71.75,Official
13819,"Gaspe, QUE",1220,,Canada,,48.83333,-64.48333,Official
13820,"Gros Cacouna, QUE",1220,,Canada,,47.933,-69.516,Official
13820,"Groscacouna, QUE",1220,,Canada,,47.933,-69.516,Alias
13829,"Boca Sec, NB",1220,,Canada,,44.75,-66.66667,Alias
13829,"Grand Harbor, NB",1220,,Canada,,44.75,-66.66667,Official
13829,"Grand Manan Island, NB",1220,,Canada,,44.75,-66.66667,Alias
13829,"Seal Cove, NB",1220,,Canada,,44.75,-66.66667,Alias
13829,"Seelys Basin, NB",1220,,Canada,,44.75,-66.66667,Alias
13829,"Seelys Cove, NB",1220,,Canada,,44.75,-66.66667,Alias
13829,"Seelys Head, NB",1220,,Canada,,44.75,-66.66667,Alias
13829,"Woodwards Cove, NB",1220,,Canada,,44.75,-66.66667,Alias
13841,"Halifax, NS",1220,,Canada,,44.65,-63.6,Official
13846,"Auld's Cove, NS",1220,,Canada,,45.65,-61.45,Official
13847,"Yarmouth, NS",1220,,Canada,,43.83333,-66.11667,Official
13848,"Hantsport, NS",1220,,Canada,,45.066,-64.166,Official
13849,"Port Hawkesbury, NS",1220,,Canada,,45.61667,-61.36667,Official
13850,"Bridgewater, NS",1220,,Canada,,44.36638,-64.48712,Official
13851,"Lunenburg, NS",1220,,Canada,,44.55,-64.316,Official
13852,"Sydney, NS",1220,,Canada,,46.15,-60.2,Official
13853,"North Sydney, NS",1220,,Canada,,46.21667,-60.25,Official
13854,"Pictou, NS",1220,,Canada,,45.66667,-62.71667,Official
13855,"Baddeck, NS",1220,,Canada,Change,46.11388,-60.74748,Official
13870,"Meteghan, NS",1220,,Canada,,44.216,-66.15,Official
13884,"Little Narrows, NS",1220,,Canada,Change,45.98333,-61,Official
13887,"Liverpool, NS",1220,,Canada,,44.03333,-64.716,Official
13888,"Sheet Harbour, NS",1220,,Canada,,44.9,-62.5,Official
14001,"Churchill, MAN",1220,,Canada,,58.78333,-94.18333,Official
14021,"Mont Louis, QUE",1220,,Canada,,49.2269,-65.72871,Official
14037,"Newcastle, NB",1220,,Canada,,47,-65.56667,Official
14065,"Point Tupper, NS",1220,,Canada,Change,45.611876,-61.378568,Official
14066,"Pointe Au Pic, QUE",1220,,Canada,,47.633,-70.15,Official
14067,"Valleyfield, QUE",1220,,Canada,,45.225,-74.0917,Official
14068,"Rimouski, QUE",1220,,Canada,,48.45,-68.51667,Official
14069,"Port Alfred, QUE",1220,,Canada,,48.3333,-70.8667,Official
14070,"Matane, QUE",1220,,Canada,,48.85,-67.53333,Official
14073,"Port Cartier, QUE",1220,,Canada,,50.03333,-66.78333,Official
14090,"St. Romuald, QUE",1220,,Canada,,46.760151,-71.246944,Official
14092,"Sillery, QUE",1220,,Canada,,46.763393,-71.25302,Official
14094,"Quebec, QUE",1220,,Canada,,46.81667,-71.21667,Official
14095,"Rupert Inlet, QUE",1220,,Canada,Latitude/Longitude Update,59.604196,-134.199593,Official
14426,"Saint Andrews, NB",1220,,Canada,,45.08333,-67.06667,Official
14426,"St. Andrews, NB",1220,,Canada,,45.08333,-67.06667,Alias
14427,"Saint George, NB",1220,,Canada,,45.133,-66.9057,Official
14428,"Saint John, NB",1220,,Canada,,45.267,-66.05,Official
14429,"Saint Jean, QUE",1220,,Canada,,47.57139,-52.70616,Alias
14429,"Saint Johns, QUE",1220,,Canada,,47.57139,-52.70616,Official
14438,"Saint Stephen, NB",1220,,Canada,,45.2,-67.283,Official
14444,"Sept Iles, QUE",1220,,Canada,,50.2,-66.38333,Alias
14444,"Seven Islands, QUE",1220,,Canada,,50.2,-66.38333,Official
14466,"Sorel, QUE",1220,,Canada,,46.05,-73.11667,Official
14467,"Souris, PEI",1220,,Canada,,46.35,-62.25,Official
14470,"Summerside, PEI",1220,,Canada,,46.4,-63.78333,Official
14471,"Charlottetown, PEI",1220,,Canada,,46.23333,-63.13333,Official
14472,"Montague, PEI",1220,,Canada,,46.166,-62.65,Official
14474,"Three Rivers, QUE",1220,,Canada,,46.35,-72.55,Official
14474,"Trois Rivieres, QUE",1220,,Canada,,46.35,-72.55,Alias
15200,All Other Newfoundland Ports,1220,,Canada,Latitude/Longitude Update,46.626166,-54.750296,Official
15200,"Bonavista, NFLD",1220,,Canada,,48.65,-53.116667,Alias
15200,"Burgeo, NFLD",1220,,Canada,,47.6,-57.616667,Alias
15200,"Witless Bay, NFLD",1220,,Canada,,47.2776,-52.8265,Alias
15201,"Bull Arm, NFLD",1220,,Canada,,47.82,-53.892962,Alias
15201,"Hibernia, NFLD",1220,,Canada,,46.7667,-48.8667,Official
15205,"Bay Roberts, NFLD",1220,,Canada,,47.58805,-53.27596,Official
15206,"Carbonear, NFLD",1220,,Canada,,47.74149,-53.20459,Official
15207,"Englee Harbor, NFLD",1220,,Canada,,50.712901,-56.090335,Official
15208,"Fortune, NFLD",1220,,Canada,Change,47.066,-55.833,Official
15209,"Grand Bank, NFLD",1220,,Canada,,47.10412,-55.76699,Official
15210,"Harbour Breton, NFLD",1220,,Canada,,47.483,-55.8,Official
15211,"Ramea, NFLD",1220,,Canada,,47.516,-57.383,Official
15212,"Saint Anthony, NFLD",1220,,Canada,Change,51.36667,-55.583333,Official
15212,"St. Anthony, NFLD",1220,,Canada,Change,51.36667,-55.583333,Alias
15213,"Argentia, NFLD",1220,,Canada,,47.3,-53.98333,Official
15214,"Botwood, NFLD",1220,,Canada,,49.15,-55.33333,Official
15220,"Conception Bay, NFLD",1220,,Canada,,47.51495,-53.000322,Official
15223,"Earls Island, NFLD",1220,,Canada,Change,53.684552,-57.163474,Official
15224,"Clarenville, NFLD",1220,,Canada,,48.15,-53.95,Official
15226,"Coley's Point, NFLD",1220,,Canada,,47.583333,-53.266667,Official
15229,"Come-by-Chance, NFLD",1220,,Canada,,47.85,-53.983,Official
15230,"Whiffen Head, NFLD",1220,,Canada,,47.85,-53.983,Official
15231,"Corner Brook, NFLD",1220,,Canada,,48.95,-57.95,Official
15232,"Harbour Grace, NFLD",1220,,Canada,,47.68333,-53.21667,Official
15233,"Marystown, NFLD",1220,,Canada,,47.166,-5.515,Official
15245,"Holyrood, NFLD",1220,,Canada,,47.383,-53.133,Official
15255,"Long Harbor, NFLD",1220,,Canada,,47.433,-53.8,Official
15260,"Long Pond Manuels, NFLD",1220,,Canada,,47.667,-52.733,Official
15282,"Saint John's, NFLD",1220,,Canada,,47.567,-52.733,Alias
15282,"St. John's, NFLD",1220,,Canada,,47.567,-52.733,Official
15283,"Saint Lawrence, NFLD",1220,,Canada,Change,46.917,-55.4,Official
15283,"St. Lawrence, NFLD",1220,,Canada,Change,46.917,-55.4,Alias
15285,"Stephenville, NFLD",1220,,Canada,Change,48.51667,-58.53333,Official
15298,All Other Labrador Ports,1220,,Canada,Latitude/Longitude Update,63.08647,-67.275217,Official
15298,"Baffin Island, NFLD",1220,,Canada,Change,63.72969,-68.514238,Alias
16101,St. Pierre,1610,,St. Pierre/Miq,,,,Official
20100,Abryos,2010,,Mexico,,,,Alias
20100,All Other Mexico West Coast Region Ports,2010,,Mexico,Latitude/Longitude Update,26.19245,-110.550914,Official
20100,Altata,2010,,Mexico,,24.61666667,-107.9166667,Alias
20100,Bahia Ballenas,2010,,Mexico,Change,26.74,-113.4,Alias
20100,Bahia Tortugas,2010,,Mexico,Latitude/Longitude Update,27.689245,-114.890388,Alias
20100,Bahia de Todos Santos,2010,,Mexico,Latitude/Longitude Update,31.800273,-116.782529,Alias
20100,Ballenas Bay,2010,,Mexico,Latitude/Longitude Update,26.740227,-113.39936,Alias
20100,Cerralvo Island,2010,,Mexico,Latitude/Longitude Update,24.223638,-109.927475,Alias
20100,Clarion Island,2010,,Mexico,Latitude/Longitude Update,18.34364,-114.730894,Alias
20100,Costa Maya,2010,,Mexico,Latitude/Longitude Update,18.712947,-87.706945,Alias
20100,Culiacan,2010,,Mexico,Change,24.45446,-107.800923,Alias
20100,Espiritu Santo,2010,,Mexico,Latitude/Longitude Update,24.406576,-107.733678,Alias
20100,Guadalupe Island,2010,,Mexico,Latitude/Longitude Update,29.017716,-118.340694,Alias
20100,Hermosillo,2010,,Mexico,Change,28.543308,-111.898711,Alias
20100,Isla Maria Cleofas,2010,,Mexico,Latitude/Longitude Update,21.297472,-106.238096,Alias
20100,Isla Maria Madre,2010,,Mexico,Latitude/Longitude Update,21.635657,-106.530628,Alias
20100,Isla Maria Magdalena,2010,,Mexico,Latitude/Longitude Update,21.433681,-106.459593,Alias
20100,Isla Socorro,2010,,Mexico,Latitude/Longitude Update,18.744911,-111.013449,Alias
20100,Laguna San Ignacio,2010,,Mexico,Latitude/Longitude Update,26.872936,-113.171861,Alias
20100,Port Telzo,2010,,Mexico,,,,Alias
20100,Puerto Angel,2010,,Mexico,,15.65,-96.51666667,Alias
20100,Puerto San Quintin,2010,,Mexico,,30.38333333,-116,Alias
20100,Punta Escondida,2010,,Mexico,,15.85,-97.08333333,Alias
20100,Punta Prieta,2010,,Mexico,,24.21667,-110.9067,Alias
20100,Punta San Juanico,2010,,Mexico,Latitude/Longitude Update,32.522059,-117.130676,Alias
20100,Punta Santo Tomas,2010,,Mexico,Latitude/Longitude Update,31.553064,-116.679069,Alias
20100,Punta Tosca,2010,,Mexico,Change,24.3,-111.71,Alias
20100,San Blas,2010,,Mexico,,21.53333333,-105.3166667,Alias
20100,San Geronimo,2010,,Mexico,Latitude/Longitude Update,21.238032,-105.446757,Alias
20100,San Ignacio,2010,,Mexico,,,,Alias
20100,San Jeronimo,2010,,Mexico,Latitude/Longitude Update,22.445307,-105.732716,Alias
20100,San Jose del Cabo,2010,,Mexico,,23.05,-109.6833333,Alias
20100,San Roque Island,2010,,Mexico,Latitude/Longitude Update,27.143746,-114.378519,Alias
20100,Santa Catarina,2010,,Mexico,Change,25.190575,-97.25431,Alias
20100,Santo Tomas,2010,,Mexico,Alias Added,30.74636,-113.1557,Alias
20100,Santo Tomas Point,2010,,Mexico,Latitude/Longitude Update,30.74636,-113.1557,Alias
20100,Socorro Island,2010,,Mexico,Latitude/Longitude Update,18.762324,-110.910306,Alias
20100,Yavaros,2010,,Mexico,,26.68333333,-109.5,Alias
20101,Acapulco,2010,,Mexico,,16.85,-99.9333,Official
20104,Cerros Island,2010,,Mexico,Latitude/Longitude Update,28.056705,-115.159113,Alias
20104,Isla Cedros,2010,,Mexico,,28.178594,-115.229283,Alias
20104,Morro Redondo,2010,,Mexico,Change,28.039567,-115.180303,Official
20104,Pto. Venustiano Carranza,2010,,Mexico,,,,Alias
20104,Puerto Morro Redondo,2010,,Mexico,,28.05,-115.1833333,Alias
20105,La Paz,2010,,Mexico,,24.1667,-110.3167,Official
20106,Topolobampo,2010,,Mexico,,25.6,-109.0667,Official
20107,Lazaro Cardenas,2010,,Mexico,,17.9333,-102.1667,Official
20108,Ensenada,2010,,Mexico,,31.8667,-116.6333,Official
20113,Guaymas,2010,,Mexico,,27.9167,-110.9167,Official
20120,Manzanillo,2010,,Mexico,,19.05,-104.3333,Official
20122,Mazatlan,2010,,Mexico,,23.2,-106.4167,Official
20125,Rosarito,2010,,Mexico,,32.3667,-117.0833,Official
20128,Islas Coronados,2010,,Mexico,Latitude/Longitude Update,32.42838,-117.233554,Official
20129,Salina Cruz,2010,,Mexico,,16.1667,-95.2,Official
20135,San Marcos Island,2010,,Mexico,,27.1833,-112.1,Official
20141,Santa Rosalia,2010,,Mexico,,27.3333,-112.2833,Official
20142,El Sauzal,2010,,Mexico,,31.9,-116.7,Alias
